2 1 2 5 3 6 at,real,real
2 1 2 5 3 7 x at,real,real
2 1 2 5 3 8 at,real,real
2 1 2 5 3 9 at,real,real
2 1 2 5 4 1 at,real,real
2 1 2 5 4 2 s at,real,real
2 1 2 5 4 3 at,real,real
2 1 2 5 4 4 at,real,real
2 1 2 5 4 7 at,real,real
2 1 2 5 4 8 s at,real,real
2 1 2 5 5 1 at,real,real
2 1 2 5 5 2 at,real,real
2 1 2 5 5 3 at,real,real
2 1 2 5 5 4 at,real,real
2 1 2 5 5 6 at,real,real
2 1 2 5 5 8 at,real,real
2 1 2 5 6 0 at,real,real
2 1 2 5 6 1 at,real,real
2 1 2 5 6 6 at,real,real
2 1 2 5 6 9 at,real,real
2 1 2 5 7 2 at,real,real
2 1 2 5 7 3 at,real,real
2 1 2 5 7 7 at,real,real
2 1 2 5 7 8 x at,real,real
2 1 2 5 8 1 x at,real,real
2 1 2 5 8 2 at,real,real
2 1 2 5 8 5 at,real,real
2 1 2 5 8 6 at,real,real
2 1 2 5 8 7 s at,real,real
2 1 2 5 8 8 at,real,real
2 1 2 5 9 1 at,real,real
2 1 2 5 9 2 at,real,real
2 1 2 5 9 3 s at,real,real
2 1 2 5 9 4 at,real,real
2 1 2 5 9 5 s at,real,real
2 1 2 5 9 6 s at,real,real
2 1 2 5 9 9 at,real,real
2 1 2 6 0 0 s at,real,real
2 1 2 6 0 7 at,real,real
2 1 2 6 0 8 s at,real,real
2 1 2 6 0 9 s at,real,real
2 1 2 6 1 0 at,real,real
2 1 2 6 1 1 at,real,real
2 1 2 6 1 3 at,real,real
2 1 2 6 1 4 at,real,real
2 1 2 6 1 5 at,real,real
2 1 2 6 1 6 at,real,real
2 1 2 6 2 2 at,real,real
2 1 2 6 2 3 at,real,real
2 1 2 6 2 4 s at,real,real
2 1 2 6 2 6 x at,real,real
2 1 2 6 2 8 at,real,real
2 1 2 6 2 9 s at,real,real
2 1 2 6 3 1 at,real,real
2 1 2 6 3 3 at,real,real
2 1 2 6 3 4 at,real,real
2 1 2 6 3 6 at,real,real
2 1 2 6 3 7 s at,real,real
2 1 2 6 3 8 s at,real,real
2 1 2 6 3 9 x at,real,real
2 1 2 6 4 0 at,real,real
2 1 2 6 4 3 at,real,real
2 1 2 6 4 6 at,real,real
2 1 2 6 4 7 at,real,real
2 1 2 6 4 8 at,real,real
2 1 2 6 5 2 s at,real,real
2 1 2 6 5 3 s at,real,real
2 1 2 6 5 6 at,real,real
2 1 2 6 5 7 s at,real,real
2 1 2 6 5 8 at,real,real
2 1 2 6 6 0 at,real,real
2 1 2 6 6 1 x at,real,real
2 1 2 6 6 3 at,real,real
2 1 2 6 6 5 at,real,real
2 1 2 6 6 7 at,real,real
2 1 2 6 7 0 at,real,real
2 1 2 6 7 1 s at,real,real
2 1 2 6 7 3 at,real,real
2 1 2 6 7 5 s at,real,real
2 1 2 6 7 7 s at,real,real
2 1 2 6 8 0 x at,real,real
2 1 2 6 8 1 at,real,real
2 1 2 6 8 5 s at,real,real
2 1 2 6 8 6 at,real,real
2 1 2 6 8 7 at,real,real
2 1 2 6 8 8 at,real,real
2 1 2 6 8 9 s at,real,real
2 1 2 6 9 0 at,real,real
2 1 2 6 9 2 s at,real,real
2 1 2 6 9 4 s at,real,real
2 1 2 6 9 6 s at,real,real
2 1 2 6 9 7 at,real,real
2 1 2 6 9 8 s at,real,real
2 1 2 7 0 8 at,real,real
2 1 2 7 1 3 at,real,real
2 1 2 7 1 4 at,real,real
2 1 2 7 1 6 s at,real,real
2 1 2 7 1 8 at,real,real
2 1 2 7 2 1 at,real,real
2 1 2 7 2 4 at,real,real
2 1 2 7 2 5 s at,real,real
2 1 2 7 3 0 at,real,real
2 1 2 7 3 1 at,real,real
2 1 2 7 3 4 x at,real,real
2 1 2 7 3 7 at,real,real
2 1 2 7 3 9 s at,real,real
2 1 2 7 4 1 at,real,real
2 1 2 7 4 2 at,real,real
2 1 2 7 4 4 at,real,real
2 1 2 7 4 5 s at,real,real
2 1 2 7 4 6 s at,real,real
2 1 2 7 4 7 at,real,real
2 1 2 7 4 9 s at,real,real
2 1 2 7 5 1 at,real,real
2 1 2 7 5 4 s at,real,real
2 1 2 7 6 0 at,real,real
2 1 2 7 6 1 at,real,real
2 1 2 7 6 2 s at,real,real
2 1 2 7 6 4 at,real,real
2 1 2 7 6 5 at,real,real
2 1 2 7 6 6 s at,real,real
2 1 2 7 6 8 s at,real,real
2 1 2 7 7 1 at,real,real
2 1 2 7 7 3 s at,real,real
2 1 2 7 7 4 at,real,real
2 1 2 7 7 5 at,real,real
2 1 2 7 7 6 s at,real,real
2 1 2 7 7 9 at,real,real
2 1 2 7 8 2 x at,real,real
2 1 2 7 8 8 x at,real,real
2 1 2 7 8 9 at,real,real
2 1 2 7 9 0 x at,real,real
2 1 2 7 9 4 s at,real,real
2 1 2 7 9 5 at,real,real
2 1 2 7 9 8 s at,real,real
2 1 2 7 9 9 at,real,real
2 1 2 8 0 5 at,real,real
2 1 2 8 0 6 at,real,real
2 1 2 8 1 0 s at,real,real
2 1 2 8 1 1 x at,real,real
2 1 2 8 1 2 at,real,real
2 1 2 8 1 3 at,real,real
2 1 2 8 1 6 s at,real,real
2 1 2 8 2 0 at,real,real
2 1 2 8 2 4 at,real,real
2 1 2 8 2 5 at,real,real
2 1 2 8 2 6 s at,real,real
2 1 2 8 2 7 at,real,real
2 1 2 8 2 9 at,real,real
2 1 2 8 3 0 at,real,real
2 1 2 8 3 3 at,real,real
2 1 2 8 4 1 s at,real,real
2 1 2 8 4 2 x at,real,real
2 1 2 8 4 5 at,real,real
2 1 2 8 4 6 at,real,real
2 1 2 8 4 8 s at,real,real
2 1 2 8 5 0 s at,real,real
2 1 2 8 5 2 s at,real,real
2 1 2 8 5 4 x at,real,real
2 1 2 8 5 7 x at,real,real
2 1 2 8 5 9 x at,real,real
2 1 2 8 6 3 x at,real,real
2 1 2 8 6 5 s at,real,real
2 1 2 8 6 7 at,real,real
2 1 2 8 6 9 x at,real,real
2 1 2 8 7 0 at,real,real
2 1 2 8 7 3 at,real,real
2 1 2 8 7 5 s at,real,real
2 1 2 8 8 4 x at,real,real
2 1 2 8 8 7 at,real,real
2 1 2 8 8 8 at,real,real
2 1 2 8 9 6 at,real,real
2 1 2 8 9 7 at,real,real
2 1 2 8 9 9 at,real,real
2 1 2 9 0 0 at,real,real
2 1 2 9 0 4 at,real,real
2 1 2 9 0 7 at,real,real
2 1 2 9 1 4 at,real,real
2 1 2 9 1 5 at,real,real
2 1 2 9 1 7 x at,real,real
2 1 2 9 1 8 at,real,real
2 1 2 9 1 9 at,real,real
2 1 2 9 2 2 s at,real,real
2 1 2 9 2 3 s at,real,real
2 1 2 9 2 5 at,real,real
2 1 2 9 2 8 at,real,real
2 1 2 9 2 9 s at,real,real
2 1 2 9 3 3 x at,real,real
2 1 2 9 3 4 at,real,real
2 1 2 9 3 5 at,real,real
2 1 2 9 4 2 s at,real,real
2 1 2 9 4 3 at,real,real
2 1 2 9 4 4 at,real,real
2 1 2 9 5 0 at,real,real
2 1 2 9 5 1 at,real,real
2 1 2 9 5 2 at,real,real
2 1 2 9 5 3 x at,real,real
2 1 2 9 5 5 s at,real,real
2 1 2 9 5 6 at,real,real
2 1 2 9 5 8 x at,real,real
2 1 2 9 5 9 s at,real,real
2 1 2 9 6 0 at,real,real
2 1 2 9 6 1 x at,real,real
2 1 2 9 6 7 x at,real,real
2 1 2 9 7 0 at,real,real
2 1 2 9 7 1 at,real,real
2 1 2 9 7 7 at,real,real
2 1 2 9 8 0 at,real,real
2 1 2 9 8 1 s at,real,real
2 1 2 9 8 2 at,real,real
2 1 2 9 8 4 at,real,real
2 1 2 9 8 5 at,real,real
2 1 2 9 8 7 at,real,real
2 1 2 9 8 8 x at,real,real
2 1 2 9 8 9 at,real,real
2 1 2 9 9 2 at,real,real
2 1 2 9 9 5 x at,real,real
2 1 2 9 9 8 x at,real,real
2 1 2 9 9 9 x at,real,real
2 1 3 0 0 1 at,real,real
2 1 3 0 0 2 at,real,real
2 1 3 0 0 4 at,real,real
2 1 3 0 0 5 s at,real,real
2 1 3 0 0 6 at,real,real
2 1 3 0 0 7 at,real,real
2 1 3 0 0 8 at,real,real
2 1 3 0 0 9 s at,real,real
2 1 3 0 1 0 at,real,real
2 1 3 0 1 1 s at,real,real
2 1 3 0 1 5 at,real,real
2 1 3 0 1 6 at,real,real
2 1 3 0 1 7 at,real,real
2 1 3 0 1 8 at,real,real
2 1 3 0 2 1 at,real,real
2 1 3 0 2 2 s at,real,real
2 1 3 0 2 5 at,real,real
2 1 3 0 2 6 at,real,real
2 1 3 0 2 7 at,real,real
2 1 3 0 2 9 at,real,real
2 1 3 0 3 2 at,real,real
2 1 3 0 3 6 x at,real,real
2 1 3 0 3 7 x at,real,real
2 1 3 0 4 1 s at,real,real
2 1 3 0 4 3 s at,real,real
2 1 3 0 4 4 at,real,real
2 1 3 0 4 7 x at,real,real
2 1 3 0 4 8 s at,real,real
2 1 3 0 4 9 at,real,real
2 1 3 0 5 0 at,real,real
2 1 3 0 5 1 at,real,real
2 1 3 0 5 2 at,real,real
2 1 3 0 5 9 at,real,real
2 1 3 0 6 0 s at,real,real
2 1 3 0 6 1 s at,real,real
2 1 3 0 6 2 at,real,real
2 1 3 0 6 4 at,real,real
2 1 3 0 6 8 at,real,real
2 1 3 0 6 9 at,real,real
2 1 3 0 7 0 at,real,real
2 1 3 0 7 1 at,real,real
2 1 3 0 7 4 at,real,real
2 1 3 0 7 5 at,real,real
2 1 3 0 7 7 at,real,real
2 1 3 0 8 0 x at,real,real
2 1 3 0 8 4 x at,real,real
2 1 3 0 8 6 s at,real,real
2 1 3 0 8 8 s at,real,real
2 1 3 0 8 9 at,real,real
2 1 3 0 9 0 s at,real,real
2 1 3 0 9 3 at,real,real
2 1 3 0 9 4 at,real,real
2 1 3 0 9 5 x at,real,real
2 1 3 0 9 7 s at,real,real
2 1 3 1 0 1 s at,real,real
2 1 3 1 0 2 at,real,real
2 1 3 1 0 6 at,real,real
2 1 3 1 1 0 s at,real,real
2 1 3 1 1 1 at,real,categorical
2 1 3 1 1 3 s at,real,real
2 1 3 1 1 9 at,real,real
2 1 3 1 2 2 at,real,real
2 1 3 1 2 5 at,real,real
2 1 3 1 2 8 s at,real,real
2 1 3 1 2 9 s at,real,real
2 1 3 1 3 1 at,real,real
2 1 3 1 3 3 s at,real,real
2 1 3 1 3 4 x at,real,real
2 1 3 1 3 5 at,real,real
2 1 3 1 3 6 at,real,real
2 1 3 1 3 9 at,real,real
2 1 3 1 4 0 s at,real,real
2 1 3 1 4 2 x at,real,real
2 1 3 1 5 0 at,real,real
2 1 3 1 5 1 s at,real,real
2 1 3 1 5 3 at,real,real
2 1 3 1 5 4 s at,real,real
2 1 3 1 5 6 at,real,real
2 1 3 1 5 8 at,real,real
2 1 3 1 6 4 at,real,real
2 1 3 1 6 5 at,real,real
2 1 3 1 6 6 x at,real,real
2 1 3 1 6 8 at,real,real
2 1 3 1 7 5 s at,real,real
2 1 3 1 8 6 at,real,real
2 1 3 1 8 7 x at,real,real
2 1 3 1 8 8 s at,real,real
2 1 3 1 9 3 x at,real,real
2 1 3 1 9 4 at,real,real
2 1 3 1 9 8 at,real,real
2 1 3 2 0 1 s at,real,real
2 1 3 2 0 3 at,real,real
2 1 3 2 1 2 x at,real,real
2 1 3 2 1 4 x at,real,real
2 1 3 2 1 7 at,real,real
2 1 3 2 2 2 at,real,real
2 1 3 2 2 4 s at,real,real
2 1 3 2 2 5 at,real,real
2 1 3 2 2 6 at,real,real
2 1 3 2 2 7 at,real,real
2 1 3 2 2 8 at,real,real
2 1 3 2 2 9 at,real,real
2 1 3 2 3 3 s at,real,real
2 1 3 2 3 4 at,real,real
2 1 3 2 3 6 at,real,real
2 1 3 2 4 1 at,real,real
2 1 3 2 4 2 x at,real,real
2 1 3 2 4 3 at,real,real
2 1 3 2 4 5 at,real,real
2 1 3 2 4 6 at,real,real
2 1 3 2 4 7 at,real,real
2 1 3 2 4 9 at,real,real
2 1 3 2 5 1 at,real,real
2 1 3 2 5 8 at,real,real
2 1 3 2 6 0 at,real,real
2 1 3 2 6 5 at,real,real
2 1 3 2 7 4 s at,real,real
2 1 3 2 7 5 x at,real,real
2 1 3 2 8 5 at,real,real
2 1 3 2 8 7 s at,real,real
2 1 3 2 8 8 at,real,real
2 1 3 2 9 0 at,real,real
2 1 3 2 9 1 s at,real,real
2 1 3 2 9 3 s at,real,real
2 1 3 2 9 4 at,real,real
2 1 3 3 0 1 x at,real,real
2 1 3 3 0 6 at,real,real
2 1 3 3 0 8 at,real,real
2 1 3 3 1 1 s at,real,real
2 1 3 3 1 3 at,real,real
2 1 3 3 1 5 x at,real,real
2 1 3 3 1 8 s at,real,real
2 1 3 3 2 5 at,real,real
2 1 3 3 3 0 s at,real,real
2 1 3 3 3 1 s at,real,real
2 1 3 3 3 8 at,real,real
2 1 3 3 4 7 x at,real,real
2 1 3 3 4 8 at,real,real
2 1 3 3 4 9 at,real,real
2 1 3 3 5 0 at,real,real
2 1 3 3 5 3 at,real,real
2 1 3 3 5 6 x at,real,real
2 1 3 3 5 7 at,real,real
2 1 3 3 5 8 at,real,real
2 1 3 3 5 9 at,real,real
2 1 3 3 6 0 s at,real,real
2 1 3 3 6 4 s at,real,real
2 1 3 3 6 5 at,real,real
2 1 3 3 6 6 x at,real,real
2 1 3 3 7 4 x at,real,real
2 1 3 3 7 5 s at,real,real
2 1 3 3 7 6 at,real,real
2 1 3 3 7 7 x at,real,real
2 1 3 3 8 5 at,real,real
2 1 3 3 9 1 at,real,real
2 1 3 3 9 2 at,real,real
2 1 3 3 9 7 x at,real,real
2 1 3 3 9 9 x at,real,real
2 1 3 4 0 0 s at,real,real
2 1 3 4 0 4 s at,real,real
2 1 3 4 0 5 at,real,real
2 1 3 4 0 8 s at,real,real
2 1 3 4 1 0 at,real,real
2 1 3 4 1 3 at,real,real
2 1 3 4 1 4 s at,real,real
2 1 3 4 1 8 at,real,real
2 1 3 4 2 2 s at,real,real
2 1 3 4 2 3 x at,real,real
2 1 3 4 2 5 at,real,real
2 1 3 4 2 7 at,real,real
2 1 3 4 2 8 s at,real,real
2 1 3 4 3 2 at,real,real
2 1 3 4 3 8 at,real,real
2 1 3 4 4 1 x at,real,real
2 1 3 4 5 1 x at,real,real
2 1 3 4 5 3 x at,real,real
2 1 3 4 5 5 at,real,real
2 1 3 4 5 6 at,real,real
2 1 3 4 6 0 x at,real,real
2 1 3 4 6 5 s at,real,real
2 1 3 4 7 6 x at,real,real
2 1 3 4 7 7 x at,real,real
2 1 3 4 7 8 at,real,real
2 1 3 4 9 1 x at,real,real
2 1 3 4 9 2 at,real,real
2 1 3 5 0 2 x at,real,real
2 1 3 5 0 3 x at,real,real
2 1 3 5 0 6 at,real,real
2 1 3 5 0 7 s at,real,real
2 1 3 5 0 8 at,real,real
2 1 3 5 1 0 x at,real,real
2 1 3 5 1 1 s at,real,real
2 1 3 5 1 3 x at,real,real
2 1 3 5 1 7 at,real,real
2 1 3 5 1 8 at,real,real
2 1 3 5 2 3 at,real,real
2 1 3 5 2 4 s at,real,real
2 1 3 5 3 1 s at,real,real
2 1 3 5 3 2 at,real,real
2 1 3 5 3 5 s at,real,real
2 1 3 5 3 7 at,real,real
2 1 3 5 3 9 at,real,real
2 1 3 5 4 1 s at,real,real
2 1 3 5 4 5 x at,real,real
2 1 3 5 4 6 at,real,real
2 1 3 5 5 1 x at,real,real
2 1 3 5 5 2 at,real,real
2 1 3 5 5 3 x at,real,real
2 1 3 5 5 7 at,real,real
2 1 3 5 5 8 at,real,real
2 1 3 5 6 4 x at,real,real
2 1 3 5 6 6 at,real,real
2 1 3 5 6 8 at,real,real
2 1 3 5 7 1 s at,real,real
2 1 3 5 7 2 s at,real,real
2 1 3 5 7 4 s at,real,real
2 1 3 5 7 7 at,real,real
2 1 3 5 7 8 at,real,real
2 1 3 5 8 3 x at,real,real
2 1 3 5 8 7 s at,real,real
2 1 3 5 8 8 x at,real,real
2 1 3 5 9 3 s at,real,real
2 1 3 5 9 4 x at,real,real
2 1 3 6 0 3 s at,real,real
2 1 3 6 0 5 s at,real,real
2 1 3 6 1 0 s at,real,real
2 1 3 6 1 2 x at,real,real
2 1 3 6 1 4 x at,real,real
2 1 3 6 1 7 s at,real,real
2 1 3 6 1 9 at,real,real
2 1 3 6 2 0 s at,real,real
2 1 3 6 2 2 at,real,real
2 1 3 6 2 4 at,real,real
2 1 3 6 2 6 at,real,real
2 1 3 6 2 7 at,real,real
2 1 3 6 2 9 x at,real,real
2 1 3 6 4 2 at,real,real
2 1 3 6 4 5 at,real,real
2 1 3 6 4 6 x at,real,real
2 1 3 6 4 9 at,real,real
2 1 3 6 5 5 at,real,real
2 1 3 6 5 6 s at,real,real
2 1 3 6 6 4 at,real,real
2 1 3 6 6 8 s at,real,real
2 1 3 6 7 0 x at,real,real
2 1 3 6 7 1 s at,real,real
2 1 3 6 7 4 x at,real,real
2 1 3 6 8 0 at,real,real
2 1 3 6 8 2 at,real,real
2 1 3 6 8 4 s at,real,real
2 1 3 6 8 7 s at,real,real
2 1 3 6 9 3 s at,real,real
2 1 3 6 9 5 at,real,real
2 1 3 6 9 8 at,real,real
2 1 3 6 9 9 s at,real,real
2 1 3 7 0 2 x at,real,real
2 1 3 7 0 3 at,real,real
2 1 3 7 0 6 at,real,real
2 1 3 7 0 8 s at,real,real
2 1 3 7 1 1 at,real,real
2 1 3 7 1 2 at,real,real
2 1 3 7 2 0 s at,real,real
2 1 3 7 2 6 x at,real,real
2 1 3 7 2 9 at,real,real
2 1 3 7 3 4 at,real,real
2 1 3 7 3 5 s at,real,real
2 1 3 7 3 7 x at,real,real
2 1 3 7 3 8 s at,real,real
2 1 3 7 4 2 at,real,real
2 1 3 7 4 6 s at,real,real
2 1 3 7 4 7 at,real,real
2 1 3 7 5 3 x at,real,real
2 1 3 7 5 4 s at,real,real
2 1 3 7 5 7 at,real,real
2 1 3 7 6 2 x at,real,real
2 1 3 7 6 4 s at,real,real
2 1 3 7 6 5 at,real,real
2 1 3 7 6 6 x at,real,real
2 1 3 7 7 3 x at,real,real
2 1 3 7 7 5 x at,real,real
2 1 3 7 8 7 s at,real,real
2 1 3 7 8 9 at,real,real
2 1 3 7 9 0 at,real,real
2 1 3 7 9 1 at,real,real
2 1 3 7 9 2 s at,real,real
2 1 3 7 9 3 s at,real,real
2 1 3 7 9 4 s at,real,real
2 1 3 7 9 6 at,real,real
2 1 3 7 9 7 at,real,real
2 1 3 7 9 8 s at,real,real
2 1 3 8 0 0 at,real,real
2 1 3 8 0 1 x at,real,real
2 1 3 8 0 3 at,real,real
2 1 3 8 1 1 x at,real,real
2 1 3 8 1 2 s at,real,real
2 1 3 8 2 8 x at,real,real
2 1 3 8 3 1 at,real,real
2 1 3 8 3 2 at,real,real
2 1 3 8 3 5 x at,real,real
2 1 3 8 3 6 s at,real,real
2 1 3 8 3 9 at,real,real
2 1 3 8 4 2 x at,real,real
2 1 3 8 4 3 x at,real,real
2 1 3 8 4 4 at,real,real
2 1 3 8 4 6 at,real,real
2 1 3 8 5 0 s at,real,real
2 1 3 8 5 2 at,real,real
2 1 3 8 5 7 s at,real,real
2 1 3 8 6 0 x at,real,real
2 1 3 8 6 4 s at,real,real
2 1 3 8 6 7 x at,real,real
2 1 3 8 6 9 x at,real,real
2 1 3 8 7 0 at,real,real
2 1 3 8 7 2 at,real,real
2 1 3 8 7 9 at,real,real
2 1 3 8 8 0 at,real,real
2 1 3 8 8 1 x at,real,real
2 1 3 8 8 3 s at,real,real
2 1 3 8 8 7 s at,real,real
2 1 3 8 9 0 x at,real,real
2 1 3 8 9 1 s at,real,real
2 1 3 8 9 2 s at,real,real
2 1 3 8 9 4 at,real,real
2 1 3 8 9 7 s at,real,real
2 1 3 9 0 0 at,real,real
2 1 3 9 0 2 at,real,real
2 1 3 9 0 5 x at,real,real
2 1 3 9 0 6 at,real,real
2 1 3 9 0 9 at,real,real
2 1 3 9 1 1 s at,real,real
2 1 3 9 1 7 at,real,real
2 1 3 9 1 8 s at,real,real
2 1 3 9 2 0 at,real,real
2 1 3 9 2 1 at,real,real
2 1 3 9 2 3 at,real,real
2 1 3 9 3 1 at,real,real
2 1 3 9 3 2 x at,real,real
2 1 3 9 3 3 at,real,real
2 1 3 9 3 9 s at,real,real
2 1 3 9 4 0 s at,real,real
2 1 3 9 4 1 x at,real,real
2 1 3 9 4 3 at,real,real
2 1 3 9 5 3 at,real,real
2 1 3 9 5 6 at,real,real
2 1 3 9 6 7 at,real,real
2 1 3 9 6 9 x at,real,real
2 1 3 9 7 5 s at,real,real
2 1 3 9 7 9 s at,real,real
2 1 3 9 8 0 s at,real,real
2 1 3 9 8 8 s at,real,real
2 1 3 9 9 2 at,real,real
2 1 3 9 9 4 s at,real,real
2 1 3 9 9 8 s at,real,real
2 1 4 0 0 3 x at,real,real
2 1 4 0 0 4 s at,real,real
2 1 4 0 0 7 s at,real,real
2 1 4 0 1 1 s at,real,real
2 1 4 0 1 6 s at,real,real
2 1 4 0 2 0 x at,real,real
2 1 4 0 2 2 s at,real,real
2 1 4 0 2 3 x at,real,real
2 1 4 0 2 7 x at,real,real
2 1 4 0 3 0 at,real,real
2 1 4 0 3 5 x at,real,real
2 1 4 0 3 8 at,real,real
2 1 4 0 3 9 s at,real,real
2 1 4 0 4 1 x at,real,real
2 1 4 0 4 2 s at,real,real
2 1 4 0 4 7 s at,real,real
2 1 4 0 5 1 at,real,real
2 1 4 0 5 3 at,real,real
2 1 4 0 5 5 x at,real,real
2 1 4 0 5 9 at,real,real
2 1 4 0 6 3 s at,real,real
2 1 4 0 7 3 at,real,real
2 1 4 0 7 7 x at,real,real
2 1 4 0 7 9 at,real,real
2 1 4 0 8 0 x at,real,real
2 1 4 0 8 5 x at,real,real
2 1 4 0 8 7 s at,real,real
2 1 4 0 9 1 s at,real,real
2 1 4 0 9 6 s at,real,real
2 1 4 0 9 7 at,real,real
2 1 4 1 0 0 x at,real,real
2 1 4 1 0 6 s at,real,real
2 1 4 1 0 7 x at,real,real
2 1 4 1 0 9 at,real,real
2 1 4 1 1 2 s at,real,real
2 1 4 1 1 3 s at,real,real
2 1 4 1 1 8 x at,real,real
2 1 4 1 1 9 s at,real,real
2 1 4 1 2 4 x at,real,real
2 1 4 1 2 9 at,real,real
2 1 4 1 3 1 at,real,real
2 1 4 1 4 1 x at,real,real
2 1 4 1 4 2 at,real,real
2 1 4 1 4 3 x at,real,real
2 1 4 1 4 9 s at,real,real
2 1 4 1 5 0 x at,real,real
2 1 4 1 6 4 x at,real,real
2 1 4 1 6 7 s at,real,real
2 1 4 1 7 0 x at,real,real
2 1 4 1 7 3 x at,real,real
2 1 4 1 7 5 x at,real,real
2 1 4 1 7 7 s at,real,real
2 1 4 1 7 9 s at,real,real
2 1 4 1 8 2 at,real,real
2 1 4 2 0 3 s at,real,real
2 1 4 2 0 5 x at,real,real
2 1 4 2 1 1 at,real,real
2 1 4 2 1 4 s at,real,real
2 1 4 2 1 8 s at,real,real
2 1 4 2 2 4 s at,real,real
2 1 4 2 3 4 s at,real,real
2 1 4 2 3 6 at,real,real
2 1 4 2 3 9 x at,real,real
2 1 4 2 4 0 at,real,real
2 1 4 2 4 3 s at,real,real
2 1 4 2 4 6 x at,real,real
2 1 4 2 4 7 s at,real,real
2 1 4 2 5 7 s at,real,real
2 1 4 2 5 9 s at,real,real
2 1 4 2 6 3 x at,real,real
2 1 4 2 6 8 s at,real,real
2 1 4 2 7 1 x at,real,real
2 1 4 2 7 4 s at,real,real
2 1 4 2 7 9 s at,real,real
2 1 4 2 8 0 x at,real,real
2 1 4 2 8 8 s at,real,real
2 1 4 2 9 0 s at,real,real
2 1 4 2 9 5 at,real,real
2 1 4 3 0 5 s at,real,real
2 1 4 3 0 8 s at,real,real
2 1 4 3 1 5 x at,real,real
2 1 4 3 1 6 x at,real,real
2 1 4 3 1 7 x at,real,real
2 1 4 3 2 0 x at,real,real
2 1 4 3 2 1 at,real,real
2 1 4 3 2 3 s at,real,real
2 1 4 3 2 7 x at,real,real
2 1 4 3 2 8 s at,real,real
2 1 4 3 2 9 x at,real,real
2 1 4 3 3 4 x at,real,real
2 1 4 3 3 6 s at,real,real
2 1 4 3 5 1 x at,real,real
2 1 4 3 5 2 s at,real,real
2 1 4 3 5 5 x at,real,real
2 1 4 3 5 6 s at,real,real
2 1 4 3 5 9 s at,real,real
2 1 4 3 6 3 s at,real,real
2 1 4 3 7 5 at,real,real
2 1 4 3 8 3 x at,real,real
2 1 4 3 8 7 x at,real,real
2 1 4 3 9 4 x at,real,real
2 1 4 4 0 4 x at,real,real
2 1 4 4 1 4 x at,real,real
2 1 4 4 2 7 at,real,real
2 1 4 4 2 8 x at,real,real
2 1 4 4 2 9 at,real,real
2 1 4 4 3 0 at,real,real
2 1 4 4 3 1 at,real,real
2 1 4 4 3 3 s at,real,real
2 1 4 4 3 5 x at,real,real
2 1 4 4 3 7 s at,real,real
2 1 4 4 4 0 at,real,real
2 1 4 4 5 1 at,real,real
2 1 4 4 5 3 s at,real,real
2 1 4 4 5 6 x at,real,real
2 1 4 4 5 9 x at,real,real
2 1 4 4 6 1 at,real,real
2 1 4 4 6 3 x at,real,real
2 1 4 4 6 4 at,real,real
2 1 4 4 6 5 at,real,real
2 1 4 4 6 9 at,real,real
2 1 4 4 9 4 s at,real,real
2 1 4 4 9 6 x at,real,real
2 1 4 5 0 1 s at,real,real
2 1 4 5 0 5 s at,real,real
2 1 4 5 1 1 x at,real,real
2 1 4 5 1 2 s at,real,real
2 1 4 5 1 9 s at,real,real
2 1 4 5 2 7 s at,real,real
2 1 4 5 3 1 s at,real,real
2 1 4 5 4 5 s at,real,real
2 1 4 5 4 8 x at,real,real
2 1 4 5 4 9 x at,real,real
2 1 4 5 7 9 at,real,real
2 1 4 5 8 0 x at,real,real
2 1 4 5 8 1 x at,real,real
2 1 4 5 8 5 s at,real,real
2 1 4 5 9 4 x at,real,real
2 1 4 5 9 5 at,real,real
2 1 4 5 9 8 at,real,real
2 1 4 6 0 1 at,real,real
2 1 4 6 1 2 x at,real,real
2 1 4 6 1 7 at,real,real
2 1 4 6 2 0 x at,real,real
2 1 4 6 2 6 s at,real,real
2 1 4 6 2 9 x at,real,real
2 1 4 6 5 1 s at,real,real
2 1 4 6 5 6 x at,real,real
2 1 4 6 5 7 s at,real,real
2 1 4 6 5 8 at,real,real
2 1 4 6 6 5 s at,real,real
2 1 4 6 6 9 x at,real,real
2 1 4 6 7 0 at,real,real
2 1 4 6 7 7 x at,real,real
2 1 4 6 8 0 at,real,real
2 1 4 6 8 3 s at,real,real
2 1 4 6 8 6 at,real,real
2 1 4 6 8 7 x at,real,real
2 1 4 6 9 3 x at,real,real
2 1 4 6 9 6 at,real,real
2 1 4 7 0 1 s at,real,real
2 1 4 7 0 7 x at,real,real
2 1 4 7 0 9 s at,real,real
2 1 4 7 1 0 s at,real,real
2 1 4 7 1 5 x at,real,real
2 1 4 7 1 8 at,real,real
2 1 4 7 2 1 x at,real,real
2 1 4 7 2 2 at,real,real
2 1 4 7 2 4 at,real,real
2 1 4 7 2 8 x at,real,real
2 1 4 7 3 0 s at,real,real
2 1 4 7 3 3 s at,real,real
2 1 4 7 3 4 at,real,real
2 1 4 7 3 6 s at,real,real
2 1 4 7 3 7 x at,real,real
2 1 4 7 4 9 s at,real,real
2 1 4 7 5 2 x at,real,real
2 1 4 7 5 3 at,real,real
2 1 4 7 6 1 at,real,real
2 1 4 7 6 5 s at,real,real
2 1 4 7 6 8 x at,real,real
2 1 4 7 7 0 at,real,real
2 1 4 7 7 1 x at,real,real
